"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"PROKR2",3.75682167465109,-5.09676754892103,1.28257407119022,-3.97385824601247,7.07176607409495e-05,0.000324801973770947,"Down"
"PROM1",1238.31389350492,2.03515660664478,0.65414864664496,3.11115312564326,0.00186358275526347,0.00563781864056327,"Up"
"PROM2",83.6439227165558,-0.84242276332293,0.561907303969872,-1.4992201691831,0.133816524334656,0.216673070382962,"Not"
"PROP1",0.324451771315695,-0.382996486446385,1.56268191009188,-0.245089217436366,0.806387351603558,0.871261200460185,"Not"
"PRORY",0,NA,NA,NA,NA,NA,NA
"PROS1",2879.27604743857,3.04058000722304,0.475528340987739,6.39410892084229,1.61486290287345e-10,3.15942578032213e-09,"Up"
"PROSER1",1595.2542315705,0.258886680801894,0.273307732517043,0.947235112660965,0.343518986848525,0.46064967706693,"Not"
"PROSER2",48.5192354407173,-0.202270262652052,0.436701639983272,-0.46317724536093,0.64323732505771,0.743455579996384,"Not"
"PROSER3",571.882342137081,0.380463194649012,0.290173945631511,1.3111556029643,0.189805198436511,0.288028343700328,"Not"
"PROX1",950.608406752862,-0.966773859176914,0.395739640546297,-2.44295430663033,0.0145675815694221,0.0336549804724863,"Down"
"PROX2",22.3869516065726,-0.249558242846853,0.513668804099361,-0.485834920974838,0.627084212882528,0.730178913880238,"Not"
"PROZ",4.59295770045892,-0.257196595057335,0.639271365316826,-0.40232772655141,0.687442851872352,0.781103004698442,"Not"
"PRPF18",219.416267213802,-0.670366556650931,0.213444724395268,-3.14070332986779,0.00168542667120863,0.00516538439211132,"Down"
"PRPF19",5967.74586931424,-0.980459681852256,0.155139954714008,-6.31983993845865,2.61834362244441e-10,4.84745287952245e-09,"Down"
"PRPF3",2092.05523376334,0.698535582740176,0.26147426570587,2.67152708452752,0.007550697873955,0.0190906759944023,"Up"
"PRPF31",2472.33676672934,0.327198701046019,0.200452785588295,1.6322980999528,0.102616703321596,0.174141406603576,"Not"
"PRPF38A",3151.863423737,0.872089019407283,0.202732899034468,4.30166501618967,1.69519458240706e-05,9.19304976605161e-05,"Up"
"PRPF38B",2251.05890191241,0.318053631199751,0.194572211568221,1.63463029297087,0.102126573303858,0.173452033125657,"Not"
"PRPF39",979.632863317427,-0.226406438036736,0.241099148479473,-0.93905946771111,0.347700212998372,0.464849476399204,"Not"
"PRPF4",1907.57893325895,0.546700226163962,0.185295873149622,2.95041771233898,0.00317344565168478,0.00897342398104057,"Up"
"PRPF40A",3447.41403998012,0.553283200085311,0.167116246351087,3.3107684750347,0.000930401534770849,0.00309402161857845,"Up"
"PRPF40B",430.343103895732,-0.844007473074724,0.247462444298725,-3.41064873688824,0.000648085252632835,0.00225093787763422,"Down"
"PRPF4B",2610.2322473406,0.0349352127114748,0.168053743473291,0.207881193179294,0.835321734060954,0.89040367710903,"Not"
"PRPF6",5738.67242997282,-0.344401872140128,0.242351991695161,-1.4210812534742,0.155293139204175,0.243994608008181,"Not"
"PRPF8",12437.4831612064,-0.226958628187288,0.238404717484281,-0.951988830515703,0.341102646543898,0.458201995638999,"Not"
"PRPH",328.178743557377,3.52772278906256,0.612414995156785,5.76034685133635,8.39412627204149e-09,1.07340971421034e-07,"Up"
"PRPH2",39.5734720876564,-4.09434967272921,0.556203950350643,-7.36123803174724,1.82212315834257e-13,6.66059400473908e-12,"Down"
"PRPS1",3530.78800723834,0.224173157877455,0.24550869489161,0.913096613447546,0.361191731296698,0.478891537728917,"Not"
"PRPS1L1",1.80980525357956,2.58364844371828,1.08294181387103,2.38576847862481,0.017043476936439,0.0385170571941435,"Up"
"PRPS2",1166.36914335816,-0.0722702786883212,0.338701451961657,-0.213374575956948,0.831034809332221,0.887511976950712,"Not"
"PRPSAP1",2281.06223796295,0.211802180724487,0.23756223329967,0.891565034486406,0.372626118615721,0.490698673859728,"Not"
"PRPSAP2",1882.49867352429,-0.2880882636025,0.246282453615151,-1.16974741551291,0.242102630700943,0.349217888737247,"Not"
"PRR11",777.310014065002,2.72899190653218,0.288963650079472,9.44406642766882,3.58586520571933e-21,5.9043015944791e-19,"Up"
"PRR12",1873.6196712998,-1.06215921047521,0.283988889088513,-3.74014354534892,0.000183915193383312,0.000747635151428862,"Down"
"PRR13",2499.66155541528,0.420764409963925,0.247048912027827,1.70316236776842,0.0885376870266444,0.1543312914388,"Not"
"PRR14",2094.57059905772,0.653095493767749,0.184447431166764,3.54082184629217,0.000398882813536168,0.00147186023294698,"Up"
"PRR14L",1235.63641468067,-0.993796689955194,0.261931086139446,-3.79411510333723,0.000148170931355988,0.000618825667521775,"Down"
"PRR15",41.7012878335476,0.618115864683459,0.572539855367053,1.07960320821192,0.28031891219792,0.391650798254449,"Not"
"PRR15L",2.39139877357569,-1.76785756962538,0.476245981792914,-3.71206821099037,0.000205572565636828,0.000822732449180214,"Down"
"PRR16",117.112015184255,0.0494963136211334,0.594562722187311,0.0832482625870716,0.933654137895393,0.957216712016844,"Not"
"PRR18",623.433867077643,-3.63524764398315,0.552425839433567,-6.58051702959907,4.68815130038683e-11,1.02620874229409e-09,"Down"
"PRR19",150.275746244719,-0.494059684149456,0.310941979547193,-1.58891277681105,0.112080086190225,0.187650686912204,"Not"
"PRR20A",0.00586633014702813,0.0070688441574694,8.19826783081789,0.000862236304466304,0.999312035050147,NA,"Not"
"PRR20B",0,NA,NA,NA,NA,NA,NA
"PRR20C",0,NA,NA,NA,NA,NA,NA
"PRR20D",0,NA,NA,NA,NA,NA,NA
"PRR20E",0,NA,NA,NA,NA,NA,NA
"PRR21",0.00879659228424381,0.0070688441574694,8.19826783081789,0.000862236304466304,0.999312035050147,NA,"Not"
"PRR22",134.545476285938,0.430714297104983,0.414737527662491,1.03852260375988,0.299026817440929,0.412339210353955,"Not"
"PRR23A",0.00795578718400845,0.00706884415746986,8.19826783081789,0.00086223630446636,0.999312035050147,NA,"Not"
"PRR23B",0.115466909891731,0.201144002208226,4.81033612533124,0.0418149578257124,0.966646210821714,NA,"Not"
"PRR23C",0.169985583701373,-0.180692615345005,1.97885076144365,-0.0913118962104968,0.927244765670496,0.952844448010538,"Not"
"PRR23D1",0.0301161939291072,0.0798048809187895,8.19826783081789,0.00973435883843623,0.992233228033986,NA,"Not"
"PRR23D2",0.00602936420310832,0.00706884415746986,8.19826783081789,0.00086223630446636,0.999312035050147,NA,"Not"
"PRR25",6.35068199468148,0.661159892571255,0.591560833861902,1.1176532568172,0.263715113678227,0.373223344072796,"Not"
"PRR26",24.8137185553169,-1.22379190939945,0.650762695652979,-1.88055018760947,0.0600331332010335,0.111730641957234,"Not"
"PRR27",0.246463119407808,-0.180693638810181,2.14757529044071,-0.0841384419044517,0.932946360770633,0.956860150405071,"Not"
"PRR29",262.335243556133,0.600991539185725,0.726322243395839,0.827444766631207,0.407985015904796,0.526237033339663,"Not"
"PRR3",1161.84637994193,0.0324130955281586,0.222398969272559,0.145743011463489,0.884124265628353,0.923950577751131,"Not"
"PRR30",0.211194670583725,0.637637513077447,1.92363954743323,0.331474529065628,0.740286077392386,0.822952904102452,"Not"
"PRR32",42.5087171185153,5.46346674180161,1.06698350222188,5.12047911746014,3.04760365417624e-07,2.60946680117824e-06,"Up"
"PRR34",39.211451324228,-0.798391761374912,0.411710497141093,-1.93920671665873,0.0524761720858639,0.100102349343002,"Not"
"PRR35",1.7394554283486,-3.31984917602663,0.626589656653705,-5.298282760932,1.16896844858855e-07,1.11939407897265e-06,"Down"
"PRR36",1083.57087417953,-1.8188191907228,0.570918797914219,-3.18577562582915,0.00144366513789482,0.00451974315256117,"Down"
"PRR4",47.6523561009367,0.0196791448091252,0.370064326710058,0.0531776326134337,0.957590376982794,0.972030512149696,"Not"
"PRR5",441.88194177881,-0.981548403611042,0.41143621457882,-2.38566360672902,0.0170483373702555,0.0385233622918356,"Down"
"PRR5-ARHGAP8",1.2599424801216,-1.48582319015012,0.777684418143745,-1.91057343504018,0.0560594209248668,0.105603076412683,"Not"
"PRR5L",944.685235894719,-0.295228522405776,0.359291345005776,-0.821696727487353,NA,NA,"Not"
"PRR7",499.404407316676,-0.214481799035208,0.382513486045861,-0.560716959949206,0.574990503556862,0.685171852771806,"Not"
"PRR9",0.140679870296841,-1.00081060542457,2.5489881821039,-0.392630539620044,0.694592379968554,0.786584651350877,"Not"
"PRRC1",1956.11854363488,1.06324922961452,0.183074028080558,5.80775569731091,6.33158116485796e-09,8.36767679981933e-08,"Up"
"PRRC2A",14655.1034474653,-0.456524876458168,0.26531362142916,-1.72069897504325,0.0853054624776118,0.149763486965318,"Not"
"PRRC2B",7148.49255227085,-1.39860441160505,0.359527310534176,-3.89012008441594,0.000100194627721006,0.000440610078793912,"Down"
"PRRC2C",5053.46123859325,-0.444547305426292,0.241509894425536,-1.84070017704122,0.0656655079856778,0.120514148903287,"Not"
"PRRG1",724.172492532731,-2.24452460263343,0.387548792279407,-5.79159230359622,6.97222233471687e-09,9.12914628851106e-08,"Down"
"PRRG2",44.5045642574504,0.991373129354716,0.411617331116503,2.40848247731853,0.0160189952534158,0.0365472495724784,"Up"
"PRRG3",150.777424992257,-3.37817044690574,0.909185184616127,-3.7156021722154,0.000202720327292906,0.00081376794166382,"Down"
"PRRG4",226.873781563752,1.20788754461907,0.531874120088261,2.27100266585377,0.0231468165677866,0.0500255162109696,"Up"
"PRRT1",761.55368888114,-3.47862844955083,0.373536209595438,-9.31269408478068,1.24630214210861e-20,1.96514386915871e-18,"Down"
"PRRT2",1141.7656974178,-3.05761595879528,0.544086197150525,-5.61972712193133,1.91259298699371e-08,2.22828460338165e-07,"Down"
"PRRT3",563.682825442707,-2.00946415075795,0.320650912469759,-6.26682810686672,3.68476515003932e-10,6.56064501259633e-09,"Down"
"PRRT4",201.927858699764,0.125163085148849,0.737107574911065,0.169803010319017,0.865165059419449,0.9112001072998,"Not"
"PRRX1",4575.21829678717,2.60713657951969,0.372529760779817,6.99846523419274,2.58781554881829e-12,7.33977074715138e-11,"Up"
"PRRX2",41.585558002642,1.2222063917208,0.904862015531488,1.35071024171892,0.176788270219648,0.271620359678512,"Not"
"PRSS1",0.232548079992575,-3.26395130537765,2.44405376368371,-1.33546624623272,0.181723795476057,0.277781214149484,"Not"
"PRSS12",342.495539614794,1.49229519883999,0.803971175659343,1.85615510110316,0.0634314537180338,0.117072277341309,"Not"
"PRSS16",25.9305329961996,-1.50622492728397,0.983090793843815,-1.53213206421631,0.125489848721931,0.205661328018405,"Not"
"PRSS2",0.474350887823873,-3.96565742419466,1.63754404188764,-2.42171039236498,0.0154476560197778,0.0354095217326581,"Down"
"PRSS21",9.05570491318842,1.01774212707602,0.862795408937907,1.17958685979664,0.238164571664046,0.344874310870981,"Not"
"PRSS22",1.49956337100296,-1.04394851910987,0.98899036640063,-1.05556995758134,0.291164732373092,0.403531546408473,"Not"
"PRSS23",2827.79415697225,2.33818324027859,0.515272529084894,4.53776032739631,5.68548236492097e-06,3.46719386698524e-05,"Up"
"PRSS27",204.755660976209,0.882295911940486,0.355516663886762,2.48172871081371,0.0130746774964267,0.0307000819659914,"Up"
"PRSS3",131.021892518586,-3.35550883242468,0.656426741901025,-5.111779606521,3.19138024880228e-07,2.71632300591103e-06,"Down"
"PRSS33",19.5510868798833,2.60464211900648,1.0544560631831,2.47012863783419,0.0135064473409782,0.0315506540145939,"Up"
"PRSS35",264.804531945929,-0.288336903165777,0.792829596322028,-0.363680801654459,0.716096381125496,0.80355161131542,"Not"
"PRSS36",109.508636532171,0.997413552216748,0.400752063212031,2.48885444087916,0.0128155422904853,0.0301715778636934,"Up"
"PRSS37",2.92479888970117,-1.01608247439897,0.763003682705789,-1.33168751007296,0.182962895179074,0.279376908305446,"Not"
"PRSS38",0.157857148421514,0.492139644799978,3.08666991949588,0.159440321652649,0.873321973122101,0.916574268496718,"Not"
"PRSS41",0.256452659877196,-1.272840162,1.64093023819841,-0.775682068847403,0.437936729775236,0.555474183257075,"Not"
"PRSS42",3.61974033417888,0.85212425301458,0.713049070170724,1.19504293415677,0.232070255979638,0.3379166679259,"Not"
"PRSS45",5.17269836130409,-0.540422985035992,0.88226017171473,-0.612543785112327,0.540178038135578,0.653354519765362,"Not"
"PRSS46",3.4157077158929,-0.287940386762401,0.783342578522059,-0.367579134158213,0.713187075719348,0.801011634120137,"Not"
"PRSS48",3.60684941042687,-1.05963933330497,0.885348692787866,-1.19686101299623,0.231360732361193,0.337094579977475,"Not"
"PRSS50",32.012424142188,0.576692310118205,0.657704751861574,0.876825518571865,0.380581416229284,0.49863374624055,"Not"
"PRSS51",49.7239617595553,-0.315310010831899,0.530999074727805,-0.593805198236041,0.552642411861558,0.664473990614396,"Not"
"PRSS53",105.694888655637,-0.606900668799776,0.510177805378936,-1.18958657628981,0.234208924486732,0.340418033669255,"Not"
"PRSS54",9.63224186417345,0.538360276823796,0.731757091923807,0.735708997925028,0.461907812590998,0.578815784015902,"Not"
"PRSS55",9.59852074254043,0.282274166703752,0.700418955441095,0.403007606391788,0.686942628830012,0.780820731383176,"Not"
"PRSS56",5.69771996053743,-1.33964605310007,1.079716436156,-1.24073877940533,0.214702263589824,0.318090488140412,"Not"
"PRSS57",0.869870565239322,-0.225165841536648,0.97769047423568,-0.230303810326754,0.817855699974649,0.878873959071436,"Not"
"PRSS58",0.0792638359130571,0.273878085526222,5.01065685582097,0.0546591182367743,0.95641003956554,NA,"Not"
"PRSS8",7.03689836189165,-0.95027206317637,0.521535079148623,-1.82206739521268,0.068444760205399,0.124582587397931,"Not"
"PRTFDC1",1634.98665159512,0.540185545078016,0.313783947954904,1.72152064692503,0.0851563888458758,0.149529989700487,"Not"
"PRTG",196.137348993687,1.09793544817682,0.387246266992972,2.83523830120418,0.00457915146208579,0.0123495712572211,"Up"
"PRTN3",21.4255947261562,-0.982224372420728,0.897421503208893,-1.0944961413434,0.273737438789478,0.384273335303834,"Not"
"PRUNE1",1460.17642114829,0.188392858191757,0.213662596513157,0.88173064104908,0.377922486959303,0.495988276247782,"Not"
"PRUNE2",5686.01951824133,-0.887208970024479,0.362297028202672,-2.44884418297841,0.0143315431527788,0.0331851759690188,"Down"
"PRX",259.525782751494,-1.48901520468156,0.391827327203998,-3.8001821243732,0.000144589783338555,0.00060618240396511,"Down"
"PRY",0.185799249442782,0.686118141197807,2.83395768772417,0.242105993385102,0.808698034284962,0.872749329232322,"Not"
"PRY2",0.0517050576291993,0.176872753789483,5.74208282290244,0.0308028914323599,0.975426734486069,NA,"Not"
"PSAP",94158.4999977343,-0.0452252206584864,0.29572976656491,-0.152927522933542,0.878455431033571,0.920559940851063,"Not"
"PSAPL1",0.232694190443098,-0.998923023253919,2.13348461911723,-0.468211963799974,0.639633017436061,0.740611485034824,"Not"
"PSAT1",8566.07221265269,0.00450953376914131,0.399940693176515,0.0112755062089944,0.991003638309477,0.994552093669738,"Not"
"PSCA",9.99613698083446,-0.606174026535509,0.815821718830865,-0.74302266358415,0.457467959326467,0.574354205209905,"Not"
"PSD",1971.67067496017,-3.90246642261987,0.637116548625725,-6.12520021813525,9.0569643830961e-10,1.46025891951374e-08,"Down"
"PSD2",3726.67343072771,-0.990798081972836,0.615349326581773,-1.61013921551951,0.107367467627194,0.180834534504533,"Not"
"PSD3",3237.70944395856,-3.04038235171265,0.353237311091602,-8.60719481279319,7.48701469273329e-18,6.82859781240174e-16,"Down"
"PSD4",663.453440935345,-0.394143685531451,0.390102226554425,-1.01035999976909,0.312322844718938,0.427159574304657,"Not"
"PSEN1",3774.90199134326,-0.941294765824428,0.208684581098573,-4.5106100358215,NA,NA,NA
"PSEN2",1199.14126303978,0.181302349791724,0.260891952564266,0.694932703020277,0.487097476865949,0.603114257438362,"Not"
"PSENEN",1838.34383936004,0.832593991043111,0.293511386512359,2.83666675060339,0.00455871663449045,0.0123015927050514,"Up"
"PSG1",1.82701907942068,0.170391790128239,1.3503874405245,0.126179928082016,0.899589499434774,0.9359594154495,"Not"
"PSG11",2.0123217013717,2.781888181137,1.66461012735994,1.67119503565021,0.0946831605084404,0.162846633797379,"Not"
"PSG2",0.119341327801202,-0.374674550230945,3.05219002574669,-0.122755970981618,0.902300340547204,NA,"Not"
"PSG3",0.301529438818559,-1.56872766101851,1.93221338500912,-0.811881168606599,0.41685982098802,0.534681775079491,"Not"
"PSG4",0.831665798781079,1.4391271091618,1.44752062594454,0.994201452723852,0.320124801006496,0.435875744422017,"Not"
"PSG5",0.650905233122181,-2.56116581436163,0.855541541096767,-2.99361946946296,0.00275689550965735,0.00792687341256138,"Down"
"PSG6",0.549275912660328,-1.48696032544489,1.55818565549126,-0.954289574034161,0.339937084050668,0.456999233081411,"Not"
"PSG7",0.211265719177488,0.613388640432408,2.09073685747428,0.29338395132777,0.769228691010032,0.844626097546763,"Not"
"PSG8",0.114873086099992,-1.1624463320351,4.05499836441763,-0.286669987893335,0.774365019681204,NA,"Not"
"PSG9",0.276707178421477,-1.62965184113454,1.33740443310358,-1.21851834852436,0.223027056440601,0.327568788453885,"Not"
"PSIP1",6678.56217640721,-0.401232248519375,0.358256883921392,-1.11995684249689,0.262732153594673,0.372193882273678,"Not"
"PSKH1",2191.66687055576,0.734135971281658,0.223050425554881,3.29134530658416,0.000997094387773066,0.00328643723275565,"Up"
"PSKH2",0.22817146394589,-1.36532412949685,1.73324261284819,-0.787728226490608,0.430855691343514,0.548361788982654,"Not"
"PSMA1",2757.76070036245,0.576567737521494,0.244172041084141,2.36131759787686,0.018210127676132,0.0407722786452601,"Up"
"PSMA2",1153.38591298979,1.03161582009274,0.264411605041086,3.90155273227301,9.55776349140132e-05,0.000423408922669078,"Up"
"PSMA3",2638.78315706927,0.541663589051609,0.221090041036109,2.44996828673592,0.014286879733941,0.033103572145667,"Up"
"PSMA4",3991.60803833802,0.392101887430984,0.258340208031431,1.51777336721537,0.129071541252322,0.210455270926361,"Not"
"PSMA5",3863.083126111,0.330176685031195,0.265697758798651,1.24267771969204,0.213986617395674,0.317296382153642,"Not"
"PSMA6",1127.55764342157,0.260805145673643,0.313700366095019,0.831382981538012,0.405757310008874,0.524007784400297,"Not"
"PSMA7",9030.47162818499,0.917757304124874,0.265775678125995,3.45312750435273,0.000554127017161179,0.00196569824238339,"Up"
"PSMA8",0.937342518957852,-0.435812318706548,0.927064652227112,-0.470099164777326,0.63828417087657,0.739886317570834,"Not"
"PSMB1",6593.79851098917,0.839529586324464,0.318243526794636,2.63800993779903,0.0083394137950604,0.0208049253246036,"Up"
"PSMB10",883.163410213163,0.911955103981486,0.338383619458227,2.69503324493539,0.00703816084100861,0.0179681696772511,"Up"
"PSMB11",0.912438149240902,-0.176809776185832,0.959425414480205,-0.184287150952347,0.853788193352242,0.903386913606051,"Not"
"PSMB2",5914.34904667732,0.271521565884928,0.170519320607296,1.59232141506263,0.111312503536395,0.1866079566883,"Not"
"PSMB3",5129.40387106931,0.796755787358517,0.307940240633025,2.58737145142397,0.0096711273863039,0.0236636622861018,"Up"
"PSMB4",10678.5998446913,0.721762493321482,0.233149506240834,3.09570672037337,0.00196344457163918,0.00589033371491755,"Up"
"PSMB5",4795.04831342393,-0.231854069741744,0.249017946072705,-0.931073737448829,0.351815422603155,0.469204913838026,"Not"
"PSMB6",4245.18978670935,0.163972898700076,0.208562084405291,0.786206654808039,0.431746427992291,0.549345143898281,"Not"
"PSMB7",6122.34377092395,0.0695263011857266,0.190442433922379,0.365077781005804,0.715053346115261,0.802671647530652,"Not"
"PSMB8",3930.99520965772,2.78042731077879,0.407608672807172,6.82131538475417,9.02106467486567e-12,2.283618086266e-10,"Up"
"PSMB9",2205.10822014991,2.55264097308791,0.463575403243045,5.50642021822198,3.66203807779239e-08,3.94060818706215e-07,"Up"
"PSMC1",1032.41342158741,0.22953584543464,0.181421557877546,1.26520711275983,0.205797093404763,0.307777567710717,"Not"
"PSMC2",6124.21031496646,0.719264715318614,0.198989342817833,3.61458912891165,0.000300824315141399,0.00114836627154716,"Up"
"PSMC3",6436.6115587654,0.0459208962808301,0.216211811115741,0.212388472414433,0.831803978322604,0.888113781902257,"Not"
"PSMC3IP",378.963656874873,1.36993540314917,0.301488018054035,4.54391326060474,5.52193875683413e-06,3.37853313086668e-05,"Up"
"PSMC4",4999.72592230873,0.235708226903143,0.186441094999225,1.26425038913294,0.206140170030922,0.308166800867373,"Not"
"PSMC5",5996.82228420723,-0.442056963533976,0.143362473493642,-3.08349146580245,0.00204586978045871,0.00610904399538032,"Not"
"PSMC6",2872.397949079,-0.206965426500614,0.250091763813333,-0.827557946510751,0.407920892603859,0.526227284738778,"Not"
"PSMD1",4874.10134045045,-0.633252999460727,0.161522936305039,-3.92051441081296,8.83601516793362e-05,0.000394819640284757,"Down"
"PSMD10",3164.07016907214,0.302677474436604,0.230718234048744,1.31189229877972,0.189556476338662,0.287721308431811,"Not"
"PSMD11",3961.64905731034,-0.044912042001304,0.142186256969271,-0.315867672154915,0.752102950497425,0.831853531515921,"Not"
"PSMD12",2709.00067714814,-0.0659059681486924,0.139901084988446,-0.471089757124726,0.63757663938676,0.739296457212393,"Not"
"PSMD13",5610.48845237255,0.333967121586228,0.274354264338698,1.21728423792216,0.22349608925253,0.328102275259001,"Not"
"PSMD14",4025.44693890976,0.485125631263778,0.215191351467101,2.25439186080834,0.0241715268766585,0.0519025307636593,"Not"
"PSMD2",12025.7840764675,0.121787720808745,0.165392632604468,0.736355174296046,0.461514576760239,0.578478861169564,"Not"
"PSMD3",6592.7913699725,-0.0607655862779235,0.175831163729803,-0.345590536904487,0.729650458727405,0.814145513348251,"Not"
"PSMD4",6475.2324853349,0.00524961275440326,0.165498181364438,0.0317200630914685,0.974695294903245,0.98365993546174,"Not"
"PSMD5",1399.94039052956,0.282054999065982,0.247899992445871,1.13777736047155,0.255213460745862,0.364232695454285,"Not"
"PSMD6",2945.67051394898,0.0699463307345333,0.151054805539067,0.463052668102261,0.643326615726561,0.74350798262056,"Not"
"PSMD7",2753.7643011227,-0.0894315144131816,0.177295544226303,-0.504420541438029,0.61396588619505,0.719315488857446,"Not"
"PSMD8",8646.12186335128,0.262815429253434,0.29534498884764,0.889859111132617,0.373541541771385,0.491544874498238,"Not"
"PSMD9",900.471499964175,0.316167404231773,0.209697911909801,1.50772795662251,0.131624167307395,0.21384904443952,"Not"
"PSME1",4940.75045487379,1.31490090769484,0.340457793419666,3.86215540695237,0.000112391031372635,0.000487827682171151,"Up"
"PSME2",3940.36495945614,1.40264016703856,0.308427607129854,4.54771276829321,5.42320819372371e-06,3.32940176666097e-05,"Up"
"PSME3",5682.50204864099,0.419871183729929,0.148256961553953,2.83205037611089,0.00462505614096341,0.0124499124072288,"Not"
"PSME4",2327.4602801416,-0.0557705343805749,0.198207232674997,-0.281374870270362,0.778422890454625,0.851109848962729,"Not"
"PSMF1",6755.08757116192,0.408554234316728,0.165669438594237,2.46608087637317,0.0136600487292428,0.0318539681374197,"Not"
"PSMG1",993.797427702642,0.384110035559822,0.246739991944512,1.55674008308391,0.119532207911092,0.197637630888988,"Not"
"PSMG2",2022.55872968451,0.586806021428386,0.225813688808409,2.59862909341276,0.00935968445049225,0.0230080789796288,"Up"
"PSMG3",2003.65845725713,0.994975307029011,0.299758273229625,3.31925886918499,0.000902567166344621,0.0030130106697525,"Up"
"PSMG4",494.105596581123,0.181558261568542,0.191791796477902,0.946642478472543,0.343820990597247,0.460889218396747,"Not"
"PSORS1C1",137.339258130819,1.46607875590511,0.584256473947568,2.50930682205274,0.0120968360849676,0.0287450488118654,"Up"
"PSORS1C2",6.10723761785382,2.57230811165442,1.11857231196718,2.29963506528302,0.0214689037611183,0.0468783503555178,"Up"
"PSPC1",1764.97211319728,-0.525320819263304,0.210582600017033,-2.49460695812861,0.0126096717122713,0.0297622163996601,"Down"
"PSPH",4641.91230600213,2.65610734919745,0.702468934154933,3.78110293573727,0.000156135094922293,0.000648159209309278,"Up"
"PSPN",259.332634448276,-0.0788085846610137,0.249768987784375,-0.315525899993033,0.752362389270882,0.832003246048977,"Not"
"PSRC1",5872.88117081113,1.01926818570156,0.38152531008429,2.67156112258025,0.00754993211374834,0.0190906759944023,"Up"
"PSTK",223.761809968504,-0.964123016395766,0.297616745136123,-3.23947839680458,0.00119748537436079,0.00383483870488069,"Down"
"PSTPIP1",224.75713047979,1.11401086845097,0.482119676932165,2.31065215080968,0.0208520761955547,0.0457354390775069,"Up"
"PSTPIP2",183.460899194068,1.58114999282035,0.510840931245387,3.09519049103142,0.00196686531825257,0.00589869376392768,"Up"
"PTAFR",1242.61372359857,1.01018011475565,0.486149106671336,2.07792239231366,0.0377165077262265,0.0755629743463088,"Up"
"PTAR1",2485.66740915789,0.469644830318554,0.241866311217628,1.94175380586995,0.0521669115520644,0.0995709434076437,"Not"
"PTBP1",8748.23497046387,1.90373226641946,0.207037162335608,9.19512345002829,3.74564255594916e-20,5.32471993841124e-18,"Up"
"PTBP2",1257.49555467957,-1.37150579993365,0.30439544361393,-4.50567125332257,6.6163453493555e-06,3.96663006151723e-05,"Down"
"PTBP3",1616.10216413643,0.345392550408969,0.248025938759194,1.39256624584055,0.163750996097575,0.25489425528248,"Not"
"PTCD1",496.707667966709,0.474855667937986,0.204699287997148,2.31977195711888,0.0203532168543128,0.0448062992291851,"Not"
"PTCD2",687.744232177541,-0.282931428049917,0.168433697558703,-1.679779237473,0.0930002762524401,0.160530952774181,"Not"
"PTCD3",3478.49911691278,0.0637840925102959,0.164183939159095,0.388491668776986,0.697652218239169,0.78890604093761,"Not"
"PTCH1",1824.04134432116,0.0362149295493401,0.664085628044321,0.0545335240215786,0.95651010001152,0.971760779775819,"Not"
"PTCH2",544.326885174683,-0.0928040999127113,0.40362581482545,-0.229926076340892,0.818149213113663,0.879048579961472,"Not"
"PTCHD1",537.72261919396,-1.0482942258695,0.562049733689952,-1.86512716408079,0.0621635818140257,0.115040342473818,"Not"
"PTCHD3",0.709913354014519,1.90558935084506,1.57628277710837,1.20891338693733,0.226696122533551,0.3317729144008,"Not"
"PTCHD4",86.7969705813682,1.3866649565122,0.62027852923551,2.23555208048433,0.0253811265135363,0.0541312746344403,"Up"
"PTCRA",42.9051912470151,2.61896152115843,0.744798834892774,3.51633407366362,0.000437550052875575,0.00159816574083293,"Up"
"PTDSS1",4198.16398950709,-0.361164006966779,0.173800932966262,-2.07803261353544,0.037706355400133,0.0755507698228381,"Not"
"PTDSS2",2301.19983196335,-0.210344318897513,0.218659213107524,-0.961973272967365,0.336063029692337,0.452936525205043,"Not"
"PTEN",2504.27590576026,-0.862942316326732,0.280277586402007,-3.07888449948687,0.00207777218293852,0.00618841511697681,"Down"
"PTER",409.889199157736,-4.59420386979607,0.626395608888896,-7.3343487799113,2.22802175408556e-13,7.95673181507024e-12,"Down"
"PTF1A",1.13398901415691,-2.94091509454683,0.790508955172107,-3.72028055508435,0.000199001590130478,0.000800221220222104,"Down"
"PTGDR",6.79555863953195,-0.30368819108544,0.818897338533995,-0.370850138100471,0.7107491550475,0.799238412837773,"Not"
"PTGDR2",71.999493527017,-1.98848990960194,0.607535559232677,-3.27304283573692,0.00106396351830037,0.00346934896976807,"Down"
"PTGDS",12002.6658091576,-3.0056803035343,0.715095305469927,-4.20318841494716,2.63181342507161e-05,0.000136285890862461,"Down"
"PTGER1",15.1718028560622,0.59138074859998,0.630397715848684,0.938107378456826,0.348189230366609,0.465436369006475,"Not"
"PTGER2",23.5561099261426,0.931128619840295,0.748686742111666,1.2436825276404,0.213616429032248,0.316873736631907,"Not"
"PTGER3",39.6699627331307,-4.81676504464755,0.826580947761788,-5.82733615829202,5.63190964954617e-09,7.53323586911977e-08,"Down"
"PTGER4",294.813447586085,1.10021439318571,0.594647034300601,1.85019739395445,0.0642851044444671,0.118436345508838,"Not"
